Student ID,Age,Gender,Major,Year of Study,TOEFL Score,IELTS Score,Previous English Grade,Learning Style,Learning Mode,Learning Pace,Learning Time,Material Type,Hours/Week,Participation,Quiz Score,Engagement Level,Competency Level,Final Grade
ID_399,24.0,M,Literature,Junior,68.0,5.2,D,Auditory,In-person,Slow,Afternoon,Text,12.0,Low,92.0,Medium,Intermediate,F
ID_441,20.0,F,Chemistry,Freshman,111.0,6.3,A,Kinesthetic,Online,Slow,Evening,Video,6.0,Low,91.0,Low,Intermediate,D
ID_431,22.0,F,Literature,Freshman,115.0,6.4,F,Auditory,Online,Average,Morning,Audio,11.0,Low,91.0,Medium,Advanced,B
ID_122,18.0,F,Engineering,Sophomore,77.0,7.9,D,Auditory,Hybrid,Slow,Afternoon,Interactive,14.0,High,91.0,Medium,Advanced,F
ID_236,20.0,M,Biology,Sophomore,88.0,7.0,F,Reading/Writing,In-person,Slow,Afternoon,Text,8.0,Medium,91.0,High,Beginner,A
ID_499,19.0,F,Biology,Junior,100.0,5.7,B,Reading/Writing,Hybrid,Fast,Afternoon,Audio,10.0,High,67.0,Medium,Advanced,C
ID_214,24.0,M,Mathematics,Senior,62.0,8.9,C,Reading/Writing,In-person,Fast,Evening,Interactive,19.0,High,64.0,Medium,Beginner,A
ID_404,20.0,F,Chemistry,Senior,60.0,5.9,F,Reading/Writing,Hybrid,Fast,Afternoon,Audio,10.0,Medium,83.0,Low,Advanced,F
ID_356,18.0,F,Literature,Junior,62.0,8.1,A,Reading/Writing,In-person,Slow,Afternoon,Interactive,5.0,High,63.0,High,Intermediate,A
ID_270,19.0,M,Engineering,Sophomore,79.0,5.8,A,Visual,Hybrid,Average,Morning,Video,11.0,Low,69.0,Medium,Beginner,F
ID_409,21.0,F,Biology,Junior,112.0,7.4,D,Reading/Writing,Hybrid,Fast,Afternoon,Audio,17.0,High,67.0,Medium,Intermediate,A
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_17,37.52887244234587,F,Biology,Junior,76.0,6.3,F,Visual,Online,Fast,Morning,Text,17.0,High,72.0,Low,Advanced,F
ID_262,21.0,F,Biology,Junior,66.0,7.5,D,Visual,In-person,Average,Afternoon,Interactive,10.0,High,87.0,Low,Beginner,D
ID_161,18.0,F,Engineering,Junior,183.73714086200027,5.4,B,Visual,Hybrid,Average,Evening,Interactive,11.0,Medium,79.0,Low,Beginner,D
ID_471,21.0,M,Chemistry,Sophomore,85.0,7.0,D,Reading/Writing,Online,Fast,Morning,Video,8.0,High,55.0,High,Advanced,C
ID_413,23.0,F,Mathematics,Sophomore,108.0,7.8,A,Auditory,In-person,Fast,Afternoon,Interactive,6.0,Low,50.0,High,Intermediate,C
ID_199,19.0,F,Mathematics,Freshman,67.0,5.8,D,Visual,Online,Average,Morning,Interactive,19.0,Low,55.0,High,Advanced,C
ID_347,21.0,F,Engineering,Freshman,71.0,5.3,F,Kinesthetic,Online,Fast,Afternoon,Text,9.0,Low,63.0,Medium,Beginner,F
ID_260,19.0,M,Chemistry,Senior,74.0,9.0,B,Auditory,Hybrid,Fast,Morning,Video,8.0,Low,52.0,Medium,Beginner,F
ID_291,18.0,M,Engineering,Freshman,95.0,5.4,B,Reading/Writing,In-person,Slow,Evening,Interactive,19.0,Medium,56.0,Medium,Beginner,C
ID_203,22.0,F,Mathematics,Junior,106.0,6.5,C,Auditory,Hybrid,Average,Evening,Interactive,19.0,Low,60.0,Low,Beginner,B
ID_488,18.0,F,Engineering,Sophomore,112.0,8.7,C,Kinesthetic,In-person,Average,Afternoon,Interactive,15.0,Medium,71.0,High,Advanced,D
ID_408,18.0,F,Mathematics,Senior,96.0,7.2,F,Visual,Hybrid,Slow,Afternoon,Text,10.0,Low,82.0,Medium,Beginner,A
ID_19,19.0,F,Mathematics,Senior,72.0,6.6,F,Reading/Writing,Online,Average,Afternoon,Interactive,16.0,Medium,79.0,Medium,Advanced,B
ID_343,20.0,F,Biology,Freshman,254.46606679643608,7.6,C,Reading/Writing,In-person,Fast,Morning,Audio,12.0,Low,50.0,Medium,Beginner,B
ID_312,19.0,F,Mathematics,Sophomore,89.0,8.4,C,Reading/Writing,In-person,Fast,Evening,Text,13.0,Low,97.0,High,Beginner,A
ID_232,18.0,M,Literature,Freshman,105.0,7.2,C,Visual,Online,Average,Evening,Interactive,18.0,Medium,67.0,Medium,Intermediate,F
ID_433,18.0,M,Literature,Junior,102.0,7.2,C,Visual,In-person,Average,Evening,Interactive,6.0,High,98.0,Medium,Advanced,F
ID_458,24.0,M,Biology,Sophomore,81.0,5.4,F,Reading/Writing,In-person,Slow,Evening,Interactive,18.0,High,53.0,Medium,Intermediate,B
ID_284,21.0,M,Mathematics,Sophomore,117.0,5.9,B,Reading/Writing,Hybrid,Fast,Morning,Audio,11.0,Medium,89.0,High,Advanced,A
ID_184,22.0,F,Biology,Freshman,99.0,6.2,F,Kinesthetic,Online,Slow,Evening,Interactive,19.0,Low,54.0,Medium,Intermediate,C
ID_77,23.0,M,Biology,Freshman,67.0,8.9,B,Auditory,Online,Slow,Evening,Audio,9.0,Low,73.0,Low,Intermediate,F
ID_2,21.0,F,Biology,Sophomore,92.0,8.1,C,Auditory,In-person,Fast,Morning,Video,8.0,Low,57.0,Medium,Advanced,C
ID_291,18.0,M,Engineering,Freshman,95.0,5.4,B,Reading/Writing,In-person,Slow,Evening,Interactive,19.0,Medium,56.0,Medium,Beginner,C
ID_273,19.0,M,Engineering,Senior,87.0,8.3,A,Visual,In-person,Slow,Evening,Interactive,15.0,Medium,71.0,Low,Advanced,C
ID_238,21.0,F,Engineering,Sophomore,112.0,5.4,B,Visual,In-person,Slow,Morning,Audio,17.0,Medium,94.0,Medium,Advanced,B
ID_342,20.0,M,Chemistry,Sophomore,94.0,5.4,D,Visual,Hybrid,Fast,Evening,Text,15.0,Medium,62.0,High,Advanced,B
ID_262,21.0,F,Biology,Junior,66.0,7.5,D,Visual,In-person,Average,Afternoon,Interactive,10.0,High,87.0,Low,Beginner,D
ID_206,21.0,F,Biology,Sophomore,70.0,8.2,C,Visual,Hybrid,Slow,Evening,Interactive,19.0,Low,68.0,High,Beginner,A
ID_248,21.0,M,Engineering,Junior,96.0,9.0,C,Kinesthetic,Online,Fast,Morning,Interactive,17.0,Medium,67.0,Low,Beginner,A
ID_336,22.0,M,Chemistry,Freshman,76.0,6.2,B,Kinesthetic,Online,Fast,Morning,Text,12.0,High,73.0,Low,Beginner,D
ID_195,20.0,M,Mathematics,Sophomore,100.0,8.7,F,Auditory,Online,Fast,Evening,Text,15.0,Medium,62.0,Low,Advanced,C
ID_1,24.0,M,Biology,Junior,70.0,8.5,B,Visual,Online,Slow,Evening,Interactive,7.0,Low,95.0,Medium,Beginner,F
ID_378,18.0,F,Mathematics,Junior,102.0,6.0,D,Auditory,In-person,Average,Evening,Audio,7.0,High,53.0,High,Beginner,D
ID_435,19.0,M,Mathematics,Senior,82.0,8.0,F,Kinesthetic,Online,Slow,Evening,Video,7.0,Medium,67.0,Medium,Beginner,F
ID_382,23.0,M,Mathematics,Senior,71.0,7.6,D,Kinesthetic,Hybrid,Fast,Afternoon,Video,15.0,Medium,79.0,High,Advanced,B
ID_459,22.0,M,Engineering,Junior,106.0,7.4,A,Auditory,Online,Average,Evening,Audio,9.0,High,95.0,High,Intermediate,F
ID_417,21.0,M,Literature,Junior,101.0,5.6,D,Kinesthetic,In-person,Average,Morning,Text,6.0,Medium,67.0,Low,Advanced,B
ID_242,18.0,M,Mathematics,Senior,103.0,7.6,D,Auditory,Online,Fast,Evening,Audio,19.0,High,59.0,Low,Beginner,F
ID_228,20.0,M,Literature,Freshman,110.0,5.3,D,Visual,Online,Average,Evening,Interactive,16.0,Low,65.0,High,Beginner,C
ID_382,45.968963409667,M,Mathematics,Senior,71.0,7.6,D,Kinesthetic,Hybrid,Fast,Afternoon,Video,15.0,Medium,79.0,High,Advanced,B
ID_197,21.0,M,Chemistry,Junior,71.0,9.0,F,Reading/Writing,Hybrid,Average,Evening,Interactive,15.0,Medium,77.0,High,Beginner,F
ID_113,21.0,F,Engineering,Freshman,83.0,5.9,F,Auditory,In-person,Average,Morning,Interactive,11.0,Medium,55.0,Low,Beginner,C
ID_189,20.0,F,Mathematics,Sophomore,68.0,7.2,C,Kinesthetic,In-person,Average,Evening,Interactive,17.0,High,69.0,Low,Beginner,B
ID_473,54.88681126445185,M,Engineering,Junior,106.0,5.2,A,Reading/Writing,Online,Fast,Afternoon,Interactive,18.0,High,73.0,High,Intermediate,B
ID_320,24.0,M,Mathematics,Freshman,96.0,7.5,D,Auditory,Hybrid,Fast,Afternoon,Interactive,19.0,Medium,63.0,High,Advanced,A
ID_308,21.0,M,Chemistry,Junior,85.0,6.3,D,Auditory,Hybrid,Average,Evening,Text,16.0,Medium,52.0,High,Advanced,B
ID_411,23.0,M,Literature,Junior,64.0,6.2,F,Kinesthetic,Hybrid,Slow,Afternoon,Video,13.0,Medium,50.0,Medium,Advanced,C
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_114,21.0,F,Literature,Sophomore,67.0,6.6,B,Kinesthetic,Hybrid,Average,Evening,Video,18.0,High,70.0,Low,Advanced,F
ID_374,21.0,F,Chemistry,Sophomore,113.0,6.7,D,Reading/Writing,Hybrid,Fast,Evening,Text,6.0,High,92.0,Medium,Advanced,B
ID_10,20.0,F,Engineering,Sophomore,82.0,8.0,C,Auditory,Hybrid,Fast,Morning,Audio,18.0,Low,90.0,High,Intermediate,D
ID_443,19.0,M,Engineering,Junior,109.0,6.2,C,Kinesthetic,Hybrid,Slow,Morning,Interactive,13.0,Medium,64.0,High,Advanced,C
ID_71,21.0,M,Mathematics,Sophomore,119.0,5.7,B,Kinesthetic,Online,Average,Afternoon,Text,14.0,Medium,63.0,Medium,Beginner,B
ID_16,20.0,M,Biology,Freshman,63.0,5.0,C,Kinesthetic,Hybrid,Average,Afternoon,Audio,8.0,High,92.0,Low,Intermediate,A
ID_323,20.0,M,Biology,Junior,104.0,5.6,A,Reading/Writing,In-person,Average,Afternoon,Text,9.0,Medium,64.0,Low,Advanced,D
ID_322,19.0,F,Literature,Freshman,97.0,7.1,A,Auditory,Online,Average,Afternoon,Audio,13.0,Medium,64.0,Medium,Intermediate,C
ID_93,21.0,F,Biology,Sophomore,105.0,6.4,F,Reading/Writing,Hybrid,Slow,Evening,Interactive,13.0,High,83.0,Low,Beginner,C
ID_421,18.0,M,Literature,Junior,83.0,7.9,F,Kinesthetic,Online,Average,Evening,Text,16.0,Medium,82.0,High,Intermediate,B
ID_100,24.0,M,Chemistry,Senior,103.0,5.4,F,Reading/Writing,In-person,Fast,Evening,Text,10.0,Medium,58.0,Medium,Advanced,F
ID_443,19.0,M,Engineering,Junior,109.0,6.2,C,Kinesthetic,Hybrid,Slow,Morning,Interactive,13.0,Medium,64.0,High,Advanced,C
ID_102,24.0,F,Chemistry,Junior,95.0,6.8,D,Visual,Hybrid,Fast,Evening,Interactive,8.0,Medium,91.0,Low,Beginner,F
ID_335,22.0,F,Engineering,Senior,65.0,6.4,D,Auditory,Hybrid,Slow,Evening,Interactive,16.0,High,83.0,Low,Beginner,F
ID_202,18.0,M,Biology,Senior,79.0,8.3,C,Reading/Writing,Hybrid,Slow,Morning,Audio,19.0,Medium,67.0,Low,Advanced,B
ID_322,19.0,F,Literature,Freshman,97.0,7.1,A,Auditory,Online,Average,Afternoon,Audio,13.0,Medium,64.0,Medium,Intermediate,C
ID_394,19.0,F,Engineering,Junior,118.0,7.6,F,Reading/Writing,Online,Fast,Morning,Video,13.0,Low,58.0,Medium,Beginner,D
ID_252,19.0,M,Literature,Senior,118.0,6.0,D,Reading/Writing,Online,Fast,Afternoon,Video,15.0,Medium,74.0,Low,Intermediate,B
ID_229,24.0,F,Mathematics,Sophomore,117.0,5.1,A,Kinesthetic,In-person,Average,Evening,Interactive,9.0,High,96.0,High,Intermediate,D
ID_191,21.0,M,Literature,Junior,68.0,6.6,D,Visual,In-person,Slow,Afternoon,Text,11.0,Medium,66.0,Medium,Beginner,B
ID_361,23.0,M,Biology,Sophomore,88.0,8.2,A,Visual,Hybrid,Slow,Morning,Video,16.0,Low,86.0,High,Intermediate,C
ID_148,23.0,M,Mathematics,Junior,113.0,7.7,B,Kinesthetic,In-person,Fast,Morning,Audio,13.0,Low,78.0,Low,Advanced,C
ID_166,23.0,F,Biology,Junior,72.0,8.2,F,Kinesthetic,Hybrid,Slow,Morning,Video,16.0,Medium,62.0,Low,Advanced,D
ID_75,24.0,F,Mathematics,Junior,88.0,7.3,B,Auditory,In-person,Average,Afternoon,Audio,14.0,High,84.0,High,Advanced,A
ID_443,55.95676251853405,M,Engineering,Junior,109.0,6.2,C,Kinesthetic,Hybrid,Slow,Morning,Interactive,13.0,Medium,64.0,High,Advanced,C
ID_163,19.0,M,Chemistry,Senior,72.0,8.0,D,Visual,Online,Average,Afternoon,Text,5.0,High,84.0,Medium,Intermediate,B
ID_63,19.0,M,Literature,Freshman,83.0,6.2,B,Reading/Writing,Hybrid,Slow,Evening,Video,14.0,High,99.0,Medium,Advanced,B
ID_113,21.0,F,Engineering,Freshman,83.0,5.9,F,Auditory,In-person,Average,Morning,Interactive,11.0,Medium,55.0,Low,Beginner,C
ID_50,20.0,F,Engineering,Senior,116.0,8.6,F,Reading/Writing,Online,Fast,Morning,Interactive,9.0,High,97.0,Medium,Advanced,B
ID_276,58.36135436914943,F,Chemistry,Senior,119.0,5.0,D,Auditory,In-person,Slow,Evening,Video,17.0,Medium,94.0,Medium,Intermediate,B
ID_38,21.0,M,Mathematics,Senior,103.0,6.6,D,Auditory,Online,Average,Evening,Video,7.0,Medium,99.0,High,Advanced,D
ID_295,22.0,M,Chemistry,Sophomore,110.0,5.4,C,Visual,Hybrid,Average,Afternoon,Text,8.0,Low,60.0,Medium,Advanced,C
ID_354,20.0,F,Chemistry,Sophomore,70.0,5.5,F,Visual,Online,Slow,Evening,Text,19.0,High,74.0,Low,Beginner,D
ID_119,24.0,F,Engineering,Sophomore,80.0,7.8,C,Kinesthetic,Online,Average,Evening,Text,13.0,Medium,92.0,High,Advanced,C
ID_94,19.0,F,Engineering,Freshman,74.0,5.9,D,Reading/Writing,Hybrid,Fast,Morning,Video,7.0,Low,78.0,Medium,Advanced,B
ID_418,18.0,M,Biology,Sophomore,79.0,6.8,A,Auditory,Online,Fast,Morning,Text,14.0,Low,76.0,High,Beginner,B
ID_267,18.0,F,Biology,Junior,90.0,5.5,C,Kinesthetic,Online,Fast,Afternoon,Video,18.0,Medium,88.0,High,Advanced,A
ID_147,24.0,M,Literature,Sophomore,75.0,6.3,A,Kinesthetic,Hybrid,Average,Morning,Audio,13.0,Low,51.0,High,Intermediate,A
ID_89,22.0,F,Biology,Junior,119.0,7.4,F,Reading/Writing,In-person,Fast,Morning,Video,8.0,Low,92.0,High,Beginner,C
ID_195,20.0,M,Mathematics,Sophomore,100.0,8.7,F,Auditory,Online,Fast,Evening,Text,15.0,Medium,62.0,Low,Advanced,C
ID_232,18.0,M,Literature,Freshman,105.0,7.2,C,Visual,Online,Average,Evening,Interactive,18.0,Medium,67.0,Medium,Intermediate,F
ID_446,24.0,M,Chemistry,Senior,114.0,6.5,F,Auditory,Hybrid,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Beginner,F
ID_254,18.0,F,Engineering,Junior,87.0,5.5,C,Reading/Writing,Online,Fast,Evening,Text,8.0,Medium,95.0,High,Advanced,B
ID_2,21.0,F,Biology,Sophomore,92.0,8.1,C,Auditory,In-person,Fast,Morning,Video,8.0,Low,57.0,Medium,Advanced,C
ID_234,22.0,F,Engineering,Senior,104.0,6.7,D,Kinesthetic,In-person,Slow,Morning,Audio,11.0,High,65.0,Low,Advanced,B
ID_303,20.0,F,Engineering,Junior,99.0,6.8,C,Kinesthetic,Online,Fast,Afternoon,Audio,9.0,Medium,84.0,Medium,Advanced,B
ID_424,24.0,F,Chemistry,Junior,93.0,6.6,C,Visual,Online,Fast,Evening,Text,16.0,Low,90.0,Medium,Advanced,F
ID_163,19.0,M,Chemistry,Senior,72.0,8.0,D,Visual,Online,Average,Afternoon,Text,5.0,High,84.0,Medium,Intermediate,B
ID_170,24.0,F,Literature,Sophomore,98.0,5.6,B,Auditory,In-person,Average,Afternoon,Interactive,10.0,Medium,86.0,Medium,Intermediate,C
ID_337,20.0,M,Biology,Freshman,118.0,6.4,A,Kinesthetic,In-person,Slow,Evening,Interactive,5.0,High,89.0,High,Advanced,D
ID_148,23.0,M,Mathematics,Junior,113.0,7.7,B,Kinesthetic,In-person,Fast,Morning,Audio,13.0,Low,78.0,Low,Advanced,C
ID_469,24.0,M,Biology,Senior,77.0,6.1,C,Kinesthetic,Hybrid,Fast,Evening,Audio,8.0,Low,61.0,Low,Beginner,D
ID_51,22.0,F,Mathematics,Junior,64.0,6.0,D,Reading/Writing,In-person,Slow,Evening,Video,17.0,High,94.0,Medium,Beginner,B
ID_143,33.93150157471687,M,Chemistry,Sophomore,116.0,8.5,B,Visual,Hybrid,Average,Afternoon,Interactive,14.0,Low,69.0,High,Advanced,C
ID_164,24.0,M,Literature,Freshman,89.0,6.4,A,Auditory,In-person,Slow,Morning,Video,18.0,Low,86.0,Low,Advanced,B
ID_495,19.0,M,Literature,Junior,109.0,8.4,F,Auditory,Online,Fast,Morning,Text,18.0,Medium,50.0,Medium,Beginner,D
ID_196,23.0,M,Engineering,Junior,109.0,7.0,F,Kinesthetic,Hybrid,Slow,Morning,Text,15.0,Medium,88.0,Low,Intermediate,A
ID_94,19.0,F,Engineering,Freshman,74.0,5.9,D,Reading/Writing,Hybrid,Fast,Morning,Video,7.0,Low,78.0,Medium,Advanced,B
ID_409,21.0,F,Biology,Junior,112.0,7.4,D,Reading/Writing,Hybrid,Fast,Afternoon,Audio,17.0,High,67.0,Medium,Intermediate,A
ID_191,21.0,M,Literature,Junior,68.0,6.6,D,Visual,In-person,Slow,Afternoon,Text,11.0,Medium,66.0,Medium,Beginner,B
ID_401,22.0,F,Engineering,Freshman,79.0,5.5,A,Reading/Writing,Online,Fast,Evening,Text,17.0,Medium,71.0,High,Advanced,A
ID_109,24.0,F,Literature,Sophomore,113.0,5.1,B,Kinesthetic,In-person,Slow,Afternoon,Video,7.0,High,67.0,Medium,Intermediate,C
ID_136,19.0,F,Engineering,Junior,70.0,6.4,C,Visual,Hybrid,Fast,Afternoon,Text,19.0,Low,53.0,High,Intermediate,B
ID_482,19.0,M,Chemistry,Sophomore,92.0,6.7,B,Kinesthetic,Hybrid,Fast,Afternoon,Text,8.0,High,56.0,High,Beginner,D
ID_104,18.0,M,Mathematics,Junior,97.0,5.7,C,Visual,In-person,Slow,Afternoon,Audio,11.0,High,82.0,High,Intermediate,D
ID_91,19.0,M,Literature,Freshman,62.0,8.4,A,Reading/Writing,Online,Average,Morning,Interactive,8.0,Low,74.0,High,Advanced,B
ID_60,21.0,F,Biology,Sophomore,94.0,6.2,A,Kinesthetic,In-person,Fast,Evening,Text,18.0,Medium,90.0,High,Advanced,D
ID_412,22.0,M,Literature,Freshman,92.0,7.3,F,Reading/Writing,Online,Slow,Afternoon,Text,8.0,High,82.0,Medium,Advanced,C
ID_143,21.0,M,Chemistry,Sophomore,116.0,8.5,B,Visual,Hybrid,Average,Afternoon,Interactive,14.0,Low,69.0,High,Advanced,C
ID_164,24.0,M,Literature,Freshman,223.51678216148218,6.4,A,Auditory,In-person,Slow,Morning,Video,18.0,Low,86.0,Low,Advanced,B
ID_96,23.0,F,Biology,Freshman,89.0,6.1,A,Reading/Writing,Online,Fast,Afternoon,Video,10.0,Medium,72.0,High,Advanced,B
ID_124,18.0,F,Biology,Senior,106.0,9.0,B,Kinesthetic,In-person,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Advanced,C
ID_371,18.0,M,Biology,Senior,71.0,8.7,F,Auditory,Online,Slow,Evening,Interactive,14.0,High,65.0,High,Advanced,C
ID_314,20.0,M,Engineering,Freshman,101.0,8.6,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,19.0,High,80.0,High,Advanced,D
ID_53,24.0,M,Literature,Sophomore,118.0,5.2,F,Kinesthetic,Online,Fast,Morning,Video,16.0,High,98.0,Low,Beginner,B
ID_30,22.0,F,Engineering,Junior,106.0,6.9,A,Kinesthetic,Online,Slow,Afternoon,Interactive,13.0,Medium,94.0,Medium,Intermediate,D
ID_296,20.0,M,Literature,Freshman,110.0,7.0,C,Visual,Hybrid,Fast,Afternoon,Text,6.0,High,91.0,High,Beginner,F
ID_437,19.0,M,Engineering,Sophomore,97.0,8.0,C,Kinesthetic,In-person,Fast,Evening,Text,8.0,Medium,98.0,Low,Intermediate,B
ID_218,23.0,M,Chemistry,Senior,73.0,8.4,A,Reading/Writing,Online,Slow,Evening,Interactive,8.0,Medium,63.0,Low,Advanced,A
ID_441,20.0,F,Chemistry,Freshman,111.0,6.3,A,Kinesthetic,Online,Slow,Evening,Video,6.0,Low,91.0,Low,Intermediate,D
ID_1,24.0,M,Biology,Junior,70.0,8.5,B,Visual,Online,Slow,Evening,Interactive,7.0,Low,95.0,Medium,Beginner,F
ID_429,24.0,M,Biology,Sophomore,98.0,7.5,A,Visual,Online,Average,Afternoon,Video,6.0,Low,72.0,Low,Beginner,F
ID_327,18.0,M,Chemistry,Sophomore,106.0,5.2,F,Reading/Writing,Hybrid,Average,Morning,Interactive,19.0,Low,99.0,Low,Beginner,C
ID_131,20.0,F,Literature,Freshman,92.0,5.3,D,Auditory,In-person,Average,Afternoon,Video,13.0,Medium,89.0,Medium,Beginner,B
ID_302,19.0,M,Mathematics,Freshman,77.0,6.6,C,Auditory,In-person,Slow,Afternoon,Audio,15.0,Low,66.0,Medium,Beginner,B
ID_254,18.0,F,Engineering,Junior,87.0,5.5,C,Reading/Writing,Online,Fast,Evening,Text,8.0,Medium,95.0,High,Advanced,B
ID_222,20.0,F,Chemistry,Sophomore,71.0,8.1,D,Reading/Writing,Online,Fast,Afternoon,Interactive,14.0,Medium,85.0,Medium,Advanced,C
ID_151,50.152661755035076,M,Biology,Junior,79.0,7.2,D,Visual,In-person,Fast,Morning,Text,8.0,Medium,91.0,High,Intermediate,C
ID_141,24.0,M,Biology,Senior,76.0,5.9,B,Auditory,Online,Average,Afternoon,Text,13.0,High,54.0,Medium,Beginner,C
ID_118,22.0,M,Chemistry,Junior,67.0,5.5,B,Reading/Writing,In-person,Fast,Morning,Audio,15.0,High,97.0,Medium,Intermediate,B
ID_30,22.0,F,Engineering,Junior,106.0,6.9,A,Kinesthetic,Online,Slow,Afternoon,Interactive,13.0,Medium,94.0,Medium,Intermediate,D
ID_18,22.0,F,Mathematics,Freshman,94.0,6.5,F,Kinesthetic,Hybrid,Fast,Evening,Audio,14.0,High,81.0,Low,Beginner,D
ID_76,20.0,F,Mathematics,Sophomore,112.0,6.0,F,Reading/Writing,In-person,Average,Morning,Audio,13.0,High,82.0,Medium,Beginner,F
ID_493,23.0,M,Literature,Senior,87.0,5.5,D,Auditory,Hybrid,Fast,Evening,Interactive,12.0,Medium,91.0,Low,Beginner,B
ID_377,18.0,M,Biology,Sophomore,116.0,8.8,C,Kinesthetic,Hybrid,Fast,Afternoon,Interactive,17.0,Low,51.0,Low,Beginner,F
ID_150,20.0,F,Biology,Senior,87.0,7.6,C,Reading/Writing,Online,Slow,Afternoon,Text,7.0,Low,53.0,Medium,Beginner,C
ID_409,21.0,F,Biology,Junior,112.0,15.049723028584175,D,Reading/Writing,Hybrid,Fast,Afternoon,Audio,17.0,High,67.0,Medium,Intermediate,A
ID_27,21.0,F,Engineering,Senior,111.0,7.4,D,Reading/Writing,Online,Fast,Evening,Audio,19.0,High,88.0,High,Beginner,C
ID_261,19.0,M,Mathematics,Sophomore,92.0,8.3,C,Kinesthetic,Hybrid,Fast,Afternoon,Video,6.0,High,60.0,Low,Intermediate,D
ID_232,18.0,M,Literature,Freshman,105.0,7.2,C,Visual,Online,Average,Evening,Interactive,18.0,Medium,67.0,Medium,Intermediate,F
ID_49,18.0,M,Mathematics,Junior,78.0,7.6,A,Kinesthetic,Hybrid,Average,Evening,Interactive,9.0,Low,89.0,Medium,Beginner,F
ID_135,22.0,F,Chemistry,Sophomore,67.0,5.9,D,Reading/Writing,In-person,Average,Morning,Video,12.0,High,75.0,Medium,Beginner,F
ID_107,22.0,F,Literature,Junior,119.0,5.9,A,Reading/Writing,Online,Average,Morning,Interactive,15.0,High,93.0,Medium,Intermediate,B
ID_274,23.0,F,Biology,Senior,103.0,7.9,F,Kinesthetic,In-person,Average,Afternoon,Video,18.0,High,56.0,Low,Beginner,D
ID_110,22.0,F,Chemistry,Senior,112.0,7.6,A,Kinesthetic,In-person,Average,Afternoon,Audio,13.0,High,83.0,High,Beginner,B
ID_452,19.0,F,Mathematics,Junior,67.0,6.7,B,Reading/Writing,Online,Fast,Afternoon,Text,17.0,High,91.0,Low,Advanced,A
ID_5,20.0,M,Engineering,Sophomore,74.0,8.5,A,Kinesthetic,Online,Average,Afternoon,Video,14.0,Low,70.0,High,Intermediate,F
ID_229,24.0,F,Mathematics,Sophomore,117.0,5.1,A,Kinesthetic,In-person,Average,Evening,Interactive,9.0,High,96.0,High,Intermediate,D
ID_42,23.0,M,Biology,Senior,80.0,8.1,D,Reading/Writing,Online,Slow,Morning,Audio,13.0,Medium,55.0,Medium,Advanced,A
ID_389,22.0,M,Literature,Junior,87.0,8.0,A,Visual,In-person,Slow,Afternoon,Video,10.0,Medium,69.0,Low,Intermediate,B
ID_295,22.0,M,Chemistry,Sophomore,110.0,5.4,C,Visual,Hybrid,Average,Afternoon,Text,8.0,Low,60.0,Medium,Advanced,C
ID_232,18.0,M,Literature,Freshman,105.0,7.2,C,Visual,Online,Average,Evening,Interactive,18.0,Medium,67.0,Medium,Intermediate,F
ID_420,22.0,M,Engineering,Senior,109.0,6.0,F,Auditory,Hybrid,Average,Evening,Audio,6.0,Medium,81.0,Medium,Advanced,D
ID_38,21.0,M,Mathematics,Senior,103.0,6.6,D,Auditory,Online,Average,Evening,Video,7.0,Medium,99.0,High,Advanced,D
ID_373,22.0,M,Chemistry,Senior,116.0,6.5,C,Auditory,Online,Slow,Afternoon,Interactive,12.0,High,98.0,Low,Advanced,F
ID_369,18.0,F,Biology,Freshman,67.0,5.5,B,Kinesthetic,In-person,Fast,Afternoon,Text,16.0,High,84.0,Medium,Advanced,C
ID_255,22.0,M,Chemistry,Sophomore,69.0,6.2,C,Auditory,In-person,Fast,Morning,Video,17.0,High,73.0,Medium,Advanced,B
ID_413,23.0,F,Mathematics,Sophomore,108.0,7.8,A,Auditory,In-person,Fast,Afternoon,Interactive,6.0,Low,50.0,High,Intermediate,C
ID_460,19.0,F,Literature,Senior,93.0,6.9,D,Reading/Writing,Online,Slow,Evening,Audio,6.0,High,98.0,High,Beginner,A
ID_456,20.0,M,Engineering,Freshman,64.0,6.4,A,Auditory,In-person,Fast,Evening,Text,14.0,High,71.0,Low,Intermediate,C
ID_397,18.0,F,Biology,Freshman,73.0,8.9,C,Visual,Hybrid,Fast,Evening,Text,16.0,High,51.0,Medium,Intermediate,A
ID_415,23.0,M,Mathematics,Junior,73.0,7.5,C,Kinesthetic,In-person,Slow,Afternoon,Audio,15.0,Low,53.0,Medium,Intermediate,B
ID_400,18.0,F,Engineering,Freshman,96.0,5.7,B,Auditory,In-person,Average,Evening,Text,5.0,Low,85.0,Medium,Intermediate,B
ID_415,23.0,M,Mathematics,Junior,73.0,7.5,C,Kinesthetic,In-person,Slow,Afternoon,Audio,15.0,Low,53.0,Medium,Intermediate,B
